"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
24.400,1.67015E+1,1.57185E-4,3.784,0.000,-0.044,4.75175E-2,0.000,-5.479E-4
24.500,1.67659E+1,1.53044E-4,3.784,-0.003,-0.031,4.75175E-2,-3.288E-5,-3.835E-4
24.600,1.67525E+1,1.53872E-4,3.781,-0.003,-0.100,4.74781E-2,-3.288E-5,-0.001
24.700,1.67400E+1,1.64730E-4,3.786,-0.005,-0.458,4.75373E-2,-6.575E-5,-0.006
24.800,1.66203E+1,1.60129E-4,3.781,-0.058,-1.209,4.74781E-2,-7.232E-4,-0.015
24.900,1.67048E+1,1.60589E-4,3.781,-0.223,-2.116,4.74781E-2,-0.003,-0.027
25.000,1.66036E+1,1.59853E-4,3.751,-0.511,-2.561,4.71033E-2,-0.006,-0.032
25.100,1.64303E+1,1.57461E-4,3.682,-0.822,-1.885,4.62354E-2,-0.010,-0.024
25.200,1.64554E+1,1.53136E-4,3.574,-0.995,-0.100,4.48744E-2,-0.012,-0.001
25.300,1.62194E+1,1.55988E-4,3.465,-0.869,1.841,4.35134E-2,-0.011,0.023
25.400,1.60754E+1,1.53780E-4,3.371,-0.524,2.766,4.23299E-2,-0.007,0.035
25.500,1.60219E+1,1.51020E-4,3.363,-0.188,2.295,4.22312E-2,-0.002,0.029
25.600,1.60737E+1,1.51020E-4,3.362,-0.016,1.187,4.22115E-2,-1.972E-4,0.015
25.700,1.61181E+1,1.55528E-4,3.362,0.000,0.336,4.22115E-2,0.000,0.004
25.800,1.61223E+1,1.55436E-4,3.363,0.000,0.017,4.22312E-2,0.000,2.192E-4
25.900,1.61683E+1,1.58105E-4,3.362,-0.003,-0.035,4.22115E-2,-3.288E-5,-4.383E-4
26.000,1.60905E+1,1.59301E-4,3.362,-0.003,-0.092,4.22115E-2,-3.288E-5,-0.001
26.100,1.61039E+1,1.57185E-4,3.362,-0.018,-0.183,4.22115E-2,-2.301E-4,-0.002
26.200,1.61809E+1,1.49179E-4,3.362,-0.039,-0.314,4.22115E-2,-4.931E-4,-0.004
26.300,1.60637E+1,1.63442E-4,3.351,-0.076,-0.428,4.20734E-2,-9.534E-4,-0.005
26.400,1.60712E+1,1.56909E-4,3.349,-0.134,-0.497,4.20537E-2,-0.002,-0.006
26.500,1.61558E+1,1.52584E-4,3.329,-0.181,-0.537,4.17973E-2,-0.002,-0.007
26.600,1.59967E+1,1.59117E-4,3.303,-0.233,-0.572,4.14817E-2,-0.003,-0.007
26.700,1.60085E+1,1.48903E-4,3.288,-0.298,-0.519,4.12844E-2,-0.004,-0.007
26.800,1.59549E+1,1.47983E-4,3.250,-0.359,-0.305,4.08110E-2,-0.005,-0.004
26.900,1.58176E+1,1.51480E-4,3.203,-0.367,-0.079,4.02193E-2,-0.005,-9.863E-4
27.000,1.58444E+1,1.57829E-4,3.173,-0.348,-0.004,3.98445E-2,-0.004,-5.479E-5
27.100,1.57155E+1,1.55620E-4,3.145,-0.356,-0.035,3.94895E-2,-0.004,-4.383E-4
27.200,1.56151E+1,1.51572E-4,3.099,-0.372,-0.017,3.89174E-2,-0.005,-2.192E-4
27.300,1.54510E+1,1.46143E-4,3.063,-0.364,0.057,3.84638E-2,-0.005,7.123E-4
27.400,1.55264E+1,1.46787E-4,3.032,-0.351,0.153,3.80693E-2,-0.004,0.002
27.500,1.54803E+1,1.46051E-4,2.994,-0.343,0.109,3.75959E-2,-0.004,0.001
27.600,1.54184E+1,1.56172E-4,2.958,-0.301,-0.301,3.71422E-2,-0.004,-0.004
27.700,1.54284E+1,1.42922E-4,2.931,-0.348,-1.008,3.68069E-2,-0.004,-0.013
27.800,1.53707E+1,1.60497E-4,2.914,-0.526,-1.580,3.65899E-2,-0.007,-0.020
27.900,1.51572E+1,1.50652E-4,2.829,-0.723,-1.409,3.55247E-2,-0.009,-0.018
28.000,1.50694E+1,1.55160E-4,2.744,-0.874,-0.436,3.44596E-2,-0.011,-0.005
28.100,1.49806E+1,1.43106E-4,2.667,-0.846,0.829,3.34931E-2,-0.011,0.010
28.200,1.48191E+1,1.45867E-4,2.551,-0.665,1.571,3.20334E-2,-0.008,0.020
28.300,1.45697E+1,1.42830E-4,2.515,-0.435,1.086,3.15797E-2,-0.005,0.014
28.400,1.45228E+1,1.40530E-4,2.498,-0.343,-0.201,3.13628E-2,-0.004,-0.003
28.500,1.45128E+1,1.36297E-4,2.460,-0.516,-1.052,3.08894E-2,-0.006,-0.013
28.600,1.44559E+1,1.43658E-4,2.400,-0.704,-0.620,3.01398E-2,-0.009,-0.008
28.700,1.43512E+1,1.31512E-4,2.303,-0.704,0.559,2.89169E-2,-0.009,0.007
28.800,1.41646E+1,1.32157E-4,2.232,-0.526,1.073,2.80292E-2,-0.007,0.013
28.900,1.42140E+1,1.38690E-4,2.205,-0.359,0.497,2.76939E-2,-0.005,0.006
29.000,1.40449E+1,1.33169E-4,2.182,-0.406,-0.257,2.73980E-2,-0.005,-0.003
29.100,1.38624E+1,1.39426E-4,2.138,-0.526,-0.166,2.68457E-2,-0.007,-0.002
29.200,1.38022E+1,1.38322E-4,2.056,-0.513,0.681,2.58200E-2,-0.006,0.009
29.300,1.38181E+1,1.37493E-4,2.015,-0.351,1.296,2.53072E-2,-0.004,0.016
29.400,1.37628E+1,1.23691E-4,1.996,-0.173,1.213,2.50705E-2,-0.002,0.015
29.500,1.38030E+1,1.37954E-4,1.987,-0.089,0.759,2.49521E-2,-0.001,0.010
29.600,1.37051E+1,1.38506E-4,1.981,-0.047,0.393,2.48732E-2,-5.918E-4,0.005
29.700,1.36674E+1,1.40990E-4,1.978,-0.021,0.218,2.48338E-2,-2.630E-4,0.003
29.800,1.37436E+1,1.34273E-4,1.978,-0.005,0.113,2.48338E-2,-6.575E-5,0.001
29.900,1.37679E+1,1.36573E-4,1.978,0.000,0.044,2.48338E-2,0.000,5.479E-4
30.000,1.37536E+1,1.38414E-4,1.978,0.000,0.009,2.48338E-2,0.000,1.096E-4
30.100,1.37319E+1,1.46787E-4,1.978,0.000,0.000,2.48338E-2,0.000,0.000
30.200,1.36867E+1,1.42738E-4,1.978,0.000,-0.074,2.48338E-2,0.000,-9.315E-4
30.300,1.37268E+1,1.32341E-4,1.978,0.000,-0.332,2.48338E-2,0.000,-0.004
30.400,1.37545E+1,1.38874E-4,1.978,-0.045,-0.676,2.48338E-2,-5.589E-4,-0.008
30.500,1.36917E+1,1.35377E-4,1.978,-0.154,-0.798,2.48338E-2,-0.002,-0.010
30.600,1.37285E+1,1.24427E-4,1.951,-0.251,-0.567,2.44985E-2,-0.003,-0.007
30.700,1.35779E+1,1.29856E-4,1.912,-0.272,-0.305,2.40053E-2,-0.003,-0.004
30.800,1.35653E+1,1.35837E-4,1.893,-0.267,-0.288,2.37686E-2,-0.003,-0.004
30.900,1.34933E+1,1.34549E-4,1.872,-0.322,-0.314,2.35122E-2,-0.004,-0.004
31.000,1.33619E+1,1.30224E-4,1.830,-0.374,-0.135,2.29796E-2,-0.005,-0.002
31.100,1.32096E+1,1.29948E-4,1.781,-0.353,0.118,2.23682E-2,-0.004,0.001
31.200,1.33159E+1,1.31973E-4,1.759,-0.317,0.127,2.20920E-2,-0.004,0.002
31.300,1.32104E+1,1.34917E-4,1.731,-0.309,-0.135,2.17370E-2,-0.004,-0.002
31.400,1.31736E+1,1.24335E-4,1.690,-0.343,-0.445,2.12241E-2,-0.004,-0.006
31.500,1.31075E+1,1.23231E-4,1.665,-0.408,-0.598,2.09085E-2,-0.005,-0.008
31.600,1.30162E+1,1.34273E-4,1.619,-0.484,-0.432,2.03365E-2,-0.006,-0.005
31.700,1.29325E+1,1.21575E-4,1.557,-0.526,-0.057,1.95475E-2,-0.007,-7.123E-4
31.800,1.27233E+1,1.16790E-4,1.508,-0.484,0.131,1.89360E-2,-0.006,0.002
31.900,1.28062E+1,1.15778E-4,1.461,-0.442,-0.087,1.83443E-2,-0.006,-0.001
32.000,1.26739E+1,1.24979E-4,1.425,-0.490,-0.349,1.78906E-2,-0.006,-0.004
32.100,1.26304E+1,1.25071E-4,1.374,-0.573,-0.061,1.72594E-2,-0.007,-7.671E-4
32.200,1.24329E+1,1.33721E-4,1.301,-0.563,0.759,1.63323E-2,-0.007,0.010
32.300,1.23391E+1,1.17342E-4,1.241,-0.406,1.436,1.55828E-2,-0.005,0.018
32.400,1.22780E+1,1.17066E-4,1.221,-0.202,1.440,1.53263E-2,-0.003,0.018
32.500,1.22630E+1,1.21483E-4,1.211,-0.073,0.925,1.52080E-2,-9.205E-4,0.012
32.600,1.23467E+1,1.14490E-4,1.210,-0.031,0.393,1.51883E-2,-3.945E-4,0.005
32.700,1.23006E+1,1.16514E-4,1.208,-0.021,0.118,1.51685E-2,-2.630E-4,0.001
32.800,1.22479E+1,1.19367E-4,1.205,-0.018,-0.057,1.51291E-2,-2.301E-4,-7.123E-4
32.900,1.22378E+1,1.14674E-4,1.203,-0.016,-0.388,1.51094E-2,-1.973E-4,-0.005
33.000,1.21993E+1,1.13110E-4,1.203,-0.071,-0.842,1.51094E-2,-8.876E-4,-0.011
33.100,1.22245E+1,1.12741E-4,1.200,-0.202,-1.108,1.50699E-2,-0.003,-0.014
33.200,1.21826E+1,1.17894E-4,1.166,-0.338,-0.899,1.46360E-2,-0.004,-0.011
33.300,1.21115E+1,1.14582E-4,1.120,-0.414,-0.327,1.40639E-2,-0.005,-0.004
33.400,1.20663E+1,1.14858E-4,1.081,-0.398,0.244,1.35708E-2,-0.005,0.003
33.500,1.19332E+1,1.09797E-4,1.037,-0.338,0.593,1.30185E-2,-0.004,0.007
33.600,1.18244E+1,1.20287E-4,1.010,-0.267,0.711,1.26832E-2,-0.003,0.009
33.700,1.17758E+1,1.04000E-4,0.988,-0.188,0.711,1.24070E-2,-0.002,0.009
33.800,1.17608E+1,1.13662E-4,0.969,-0.120,0.633,1.21703E-2,-0.002,0.008
33.900,1.17549E+1,1.14582E-4,0.964,-0.058,0.476,1.21112E-2,-7.233E-4,0.006
34.000,1.17072E+1,1.14950E-4,0.961,-0.018,0.288,1.20717E-2,-2.301E-4,0.004
34.100,1.18277E+1,1.13754E-4,0.961,-0.005,0.096,1.20717E-2,-6.575E-5,0.001
34.200,1.17491E+1,1.15318E-4,0.961,0.000,-0.179,1.20717E-2,0.000,-0.002
34.300,1.18520E+1,1.21851E-4,0.961,-0.018,-0.633,1.20717E-2,-2.301E-4,-0.008
34.400,1.17817E+1,1.14398E-4,0.961,-0.113,-1.139,1.20717E-2,-0.001,-0.014
34.500,1.18394E+1,1.12465E-4,0.950,-0.272,-1.361,1.19336E-2,-0.003,-0.017
34.600,1.16553E+1,1.05656E-4,0.905,-0.429,-1.113,1.13616E-2,-0.005,-0.014
34.700,1.15515E+1,1.07037E-4,0.855,-0.518,-0.554,1.07304E-2,-0.007,-0.007
34.800,1.15189E+1,1.12189E-4,0.800,-0.534,0.031,1.00400E-2,-0.007,3.835E-4
34.900,1.14310E+1,1.06392E-4,0.745,-0.500,0.432,9.34965E-3,-0.006,0.005
35.000,1.12937E+1,1.05472E-4,0.694,-0.429,0.519,8.71845E-3,-0.005,0.007
35.100,1.12929E+1,1.09981E-4,0.660,-0.364,0.305,8.28450E-3,-0.005,0.004
35.200,1.11749E+1,1.02896E-4,0.627,-0.359,-0.022,7.87028E-3,-0.005,-2.740E-4
35.300,1.11180E+1,1.05932E-4,0.594,-0.387,-0.192,7.45605E-3,-0.005,-0.002
35.400,1.09857E+1,1.11545E-4,0.545,-0.419,-0.113,6.84458E-3,-0.005,-0.001
35.500,1.10058E+1,1.02252E-4,0.509,-0.419,0.105,6.39090E-3,-0.005,0.001
35.600,1.08685E+1,9.54427E-5,0.460,-0.395,0.349,5.77943E-3,-0.005,0.004
35.700,1.07639E+1,1.03908E-4,0.427,-0.348,0.471,5.36520E-3,-0.004,0.006
35.800,1.06961E+1,9.36024E-5,0.390,-0.280,0.410,4.89180E-3,-0.004,0.005
35.900,1.06200E+1,9.02899E-5,0.371,-0.251,0.070,4.65510E-3,-0.003,8.767E-4
36.000,1.05965E+1,1.02620E-4,0.349,-0.246,-0.580,4.37895E-3,-0.003,-0.007
36.100,1.05563E+1,9.75590E-5,0.317,-0.340,-1.270,3.98445E-3,-0.004,-0.016
36.200,1.05103E+1,9.46146E-5,0.295,-0.539,-1.374,3.70830E-3,-0.007,-0.017
36.300,1.03823E+1,8.91857E-5,0.220,-0.720,-0.441,2.76150E-3,-0.009,-0.006
36.400,1.02709E+1,9.96754E-5,0.123,-0.691,0.916,1.53855E-3,-0.009,0.012
36.500,1.01596E+1,9.62708E-5,0.058,-0.453,1.580,7.29825E-4,-0.006,0.020
36.600,1.00994E+1,9.11180E-5,0.042,-0.257,1.239,5.32575E-4,-0.003,0.016
36.700,1.02082E+1,9.82031E-5,0.028,-0.207,0.620,3.55050E-4,-0.003,0.008
36.800,1.00734E+1,9.63628E-5,-0.002,-0.194,0.340,-1.97250E-5,-0.002,0.004
36.900,9.96460E0,9.47986E-5,-0.022,-0.144,0.218,-2.76150E-4,-0.002,0.003
37.000,1.00391E+1,9.91233E-5,-0.024,-0.115,-0.087,-2.95875E-4,-0.001,-0.001
37.100,1.00784E+1,1.00135E-4,-0.036,-0.154,-0.436,-4.53675E-4,-0.002,-0.005
37.200,1.00383E+1,9.95834E-5,-0.057,-0.236,-0.506,-7.10100E-4,-0.003,-0.006
37.300,1.00341E+1,1.01148E-4,-0.082,-0.285,-0.271,-1.02570E-3,-0.004,-0.003
37.400,9.83905E0,8.28367E-5,-0.119,-0.288,-0.026,-1.49910E-3,-0.004,-3.287E-4
37.500,9.84575E0,1.00504E-4,-0.145,-0.264,-0.031,-1.81470E-3,-0.003,-3.835E-4
37.600,9.84659E0,1.02988E-4,-0.167,-0.272,-0.209,-2.09085E-3,-0.003,-0.003
37.700,9.82232E0,9.49826E-5,-0.193,-0.319,-0.345,-2.42617E-3,-0.004,-0.004
37.800,9.69677E0,9.40625E-5,-0.234,-0.359,-0.358,-2.93902E-3,-0.005,-0.004
37.900,9.62060E0,9.24062E-5,-0.269,-0.385,-0.292,-3.37297E-3,-0.005,-0.004
38.000,9.55281E0,8.18245E-5,-0.306,-0.421,-0.144,-3.84637E-3,-0.005,-0.002
38.100,9.45823E0,8.43089E-5,-0.352,-0.432,-0.017,-4.41840E-3,-0.005,-2.192E-4
38.200,9.40633E0,8.26526E-5,-0.404,-0.398,-0.170,-5.06932E-3,-0.005,-0.002
38.300,9.32347E0,8.09964E-5,-0.430,-0.419,-0.550,-5.40465E-3,-0.005,-0.007
38.400,9.29250E0,7.84200E-5,-0.467,-0.537,-0.515,-5.85832E-3,-0.007,-0.006
38.500,9.10586E0,9.10260E-5,-0.540,-0.623,0.336,-6.78540E-3,-0.008,0.004
38.600,9.06401E0,8.68853E-5,-0.616,-0.503,1.414,-7.73220E-3,-0.006,0.018
38.700,8.90080E0,7.31751E-5,-0.655,-0.251,1.780,-8.22532E-3,-0.003,0.022
38.800,8.99956E0,8.25606E-5,-0.653,-0.060,1.261,-8.20560E-3,-7.561E-4,0.016
38.900,8.92674E0,8.33888E-5,-0.653,0.003,0.519,-8.20560E-3,3.288E-5,0.007
39.000,8.85895E0,7.99842E-5,-0.653,0.000,0.096,-8.20560E-3,0.000,0.001
39.100,8.92088E0,7.73158E-5,-0.653,0.000,-0.004,-8.20560E-3,0.000,-5.479E-5
39.200,8.90749E0,8.15485E-5,-0.653,0.000,0.000,-8.20560E-3,0.000,0.000
39.300,8.96022E0,7.42793E-5,-0.653,0.000,-0.113,-8.20560E-3,0.000,-0.001
39.400,8.98617E0,8.92777E-5,-0.653,0.000,-0.916,-8.20560E-3,0.000,-0.012
39.500,8.90666E0,8.13644E-5,-0.653,-0.068,-2.422,-8.20560E-3,-8.548E-4,-0.030
39.600,8.92758E0,8.62412E-5,-0.653,-0.482,-3.251,-8.20560E-3,-0.006,-0.041
39.700,8.87485E0,7.74998E-5,-0.694,-0.971,-2.086,-8.71845E-3,-0.012,-0.026
39.800,8.62961E0,7.80519E-5,-0.902,-1.047,0.244,-1.13221E-2,-0.013,0.003
39.900,8.39358E0,6.84824E-5,-0.988,-0.754,1.401,-1.24070E-2,-0.009,0.018
40.000,8.31156E0,8.09044E-5,-0.988,-0.552,0.842,-1.24070E-2,-0.007,0.011
40.100,8.30068E0,8.07203E-5,-1.060,-0.626,-0.013,-1.33144E-2,-0.008,-1.644E-4
40.200,8.15756E0,7.60276E-5,-1.161,-0.670,-0.358,-1.45768E-2,-0.008,-0.004
40.300,8.12240E0,8.55971E-5,-1.191,-0.644,-0.554,-1.49515E-2,-0.008,-0.007
40.400,7.98263E0,8.33888E-5,-1.260,-0.749,-0.942,-1.58194E-2,-0.009,-0.012
40.500,7.86210E0,7.33591E-5,-1.348,-0.880,-1.335,-1.69240E-2,-0.011,-0.017
40.600,7.76585E0,7.77759E-5,-1.453,-1.000,-1.518,-1.82456E-2,-0.013,-0.019
40.700,7.73321E0,7.97082E-5,-1.525,-1.194,-1.392,-1.91530E-2,-0.015,-0.017
40.800,7.36410E0,7.63956E-5,-1.682,-1.346,-0.873,-2.11255E-2,-0.017,-0.011
40.900,7.20339E0,7.87880E-5,-1.835,-1.369,-0.489,-2.30388E-2,-0.017,-0.006
41.000,7.00001E0,6.93105E-5,-1.951,-1.348,-0.397,-2.44984E-2,-0.017,-0.005
41.100,6.83345E0,7.10588E-5,-2.078,-1.484,0.305,-2.60962E-2,-0.019,0.004
41.200,6.57482E0,5.98330E-5,-2.248,-1.469,2.134,-2.82265E-2,-0.018,0.027
41.300,6.37897E0,5.95569E-5,-2.428,-1.066,3.936,-3.04948E-2,-0.013,0.049
41.400,6.40491E0,4.74110E-5,-2.482,-0.487,3.923,-3.11655E-2,-0.006,0.049
41.500,6.36809E0,5.62444E-5,-2.483,-0.105,1.806,-3.11852E-2,-0.001,0.023
41.600,6.40491E0,4.37304E-5,-2.485,-0.076,-1.038,-3.12049E-2,-9.534E-4,-0.013
41.700,6.30280E0,4.78710E-5,-2.488,-0.393,-2.810,-3.12444E-2,-0.005,-0.035
41.800,6.35888E0,4.36384E-5,-2.523,-0.822,-2.649,-3.16783E-2,-0.010,-0.033
41.900,5.99228E0,4.84231E-5,-2.681,-1.045,-1.126,-3.36706E-2,-0.013,-0.014
42.000,5.98558E0,4.94353E-5,-2.785,-1.013,0.223,-3.49724E-2,-0.013,0.003
42.100,5.96550E0,5.01714E-5,-2.853,-0.877,0.650,-3.58206E-2,-0.011,0.008
42.200,5.84664E0,4.13380E-5,-2.959,-0.856,0.541,-3.71619E-2,-0.011,0.007
42.300,5.76797E0,5.05395E-5,-3.033,-0.812,0.502,-3.80890E-2,-0.010,0.006
42.400,5.67172E0,5.03554E-5,-3.118,-0.754,0.794,-3.91541E-2,-0.009,0.010
42.500,5.58969E0,5.92809E-5,-3.181,-0.678,1.248,-3.99431E-2,-0.009,0.016
42.600,5.56542E0,5.35760E-5,-3.264,-0.513,1.684,-4.09885E-2,-0.006,0.021
42.700,5.49930E0,5.50482E-5,-3.294,-0.304,1.728,-4.13633E-2,-0.004,0.022
42.800,5.51604E0,5.60604E-5,-3.313,-0.118,1.296,-4.16000E-2,-0.001,0.016
42.900,5.50683E0,4.75950E-5,-3.314,-0.037,0.698,-4.16197E-2,-4.602E-4,0.009
43.000,5.42229E0,4.98034E-5,-3.314,-0.003,0.257,-4.16197E-2,-3.287E-5,0.003
43.100,5.48423E0,4.20741E-5,-3.314,0.000,0.065,-4.16197E-2,0.000,8.219E-4
43.200,5.50850E0,4.86072E-5,-3.314,0.000,0.004,-4.16197E-2,0.000,5.479E-5
43.300,5.55370E0,4.88832E-5,-3.314,0.000,0.004,-4.16197E-2,0.000,5.479E-5
43.400,5.53529E0,4.49266E-5,-3.314,0.000,0.013,-4.16197E-2,0.000,1.644E-4
43.500,5.44991E0,4.70429E-5,-3.314,0.003,0.022,-4.16197E-2,3.287E-5,2.740E-4
43.600,5.51101E0,5.02634E-5,-3.314,0.005,0.506,-4.16197E-2,6.575E-5,0.006
43.700,5.42481E0,5.23798E-5,-3.313,0.008,1.684,-4.16000E-2,9.862E-5,0.021
43.800,5.39970E0,4.58467E-5,-3.313,0.298,2.906,-4.16000E-2,0.004,0.036
43.900,5.47000E0,4.77790E-5,-3.311,0.720,3.028,-4.15803E-2,0.009,0.038
44.000,5.65916E0,4.74110E-5,-3.137,1.037,1.772,-3.93908E-2,0.013,0.022
44.100,5.69348E0,4.85152E-5,-3.057,1.086,0.410,-3.83848E-2,0.014,0.005
44.200,5.83242E0,4.89752E-5,-2.945,0.995,-0.310,-3.69844E-2,0.012,-0.004
44.300,5.94708E0,5.45881E-5,-2.851,1.008,-0.218,-3.58009E-2,0.013,-0.003
44.400,6.06677E0,5.33919E-5,-2.746,0.929,0.380,-3.44793E-2,0.012,0.005
44.500,6.14545E0,5.38520E-5,-2.652,1.021,1.187,-3.32958E-2,0.013,0.015
44.600,6.26848E0,5.25638E-5,-2.587,1.210,1.702,-3.24871E-2,0.015,0.021
44.700,6.41328E0,5.46801E-5,-2.397,1.440,1.200,-3.01003E-2,0.018,0.015
44.800,6.62755E0,5.64284E-5,-2.275,1.532,0.218,-2.85618E-2,0.019,0.003
44.900,6.92552E0,6.62740E-5,-2.100,1.419,-0.572,-2.63723E-2,0.018,-0.007
45.000,7.05776E0,6.56299E-5,-1.965,1.361,-0.838,-2.46760E-2,0.017,-0.011
45.100,7.19921E0,6.51698E-5,-1.855,1.267,-0.750,-2.32952E-2,0.016,-0.009
45.200,7.52731E0,6.76542E-5,-1.703,1.181,-0.833,-2.13819E-2,0.015,-0.010
45.300,7.60096E0,7.10588E-5,-1.602,1.149,-1.353,-2.01195E-2,0.014,-0.017
45.400,7.66792E0,6.98626E-5,-1.510,0.979,-2.369,-1.89557E-2,0.012,-0.030
45.500,7.99937E0,7.90641E-5,-1.359,0.657,-3.129,-1.70621E-2,0.008,-0.039
45.600,7.92320E0,6.96786E-5,-1.359,0.251,-2.727,-1.70621E-2,0.003,-0.034
45.700,7.91148E0,6.79303E-5,-1.359,0.000,-1.514,-1.70621E-2,0.000,-0.019
45.800,7.93743E0,7.21630E-5,-1.359,0.000,-0.419,-1.70621E-2,0.000,-0.005
45.900,7.89139E0,6.71942E-5,-1.359,0.000,0.127,-1.70621E-2,0.000,0.002
46.000,7.85875E0,6.45257E-5,-1.359,0.000,0.620,-1.70621E-2,0.000,0.008
46.100,7.92320E0,7.22550E-5,-1.359,0.076,1.588,-1.70621E-2,9.534E-4,0.020
46.200,7.80853E0,7.63956E-5,-1.359,0.296,2.457,-1.70621E-2,0.004,0.031
46.300,8.02113E0,6.89424E-5,-1.313,0.657,2.430,-1.64901E-2,0.008,0.031
46.400,8.09143E0,6.96786E-5,-1.227,0.893,1.693,-1.54052E-2,0.011,0.021
46.500,8.31156E0,7.34512E-5,-1.096,0.937,1.244,-1.37680E-2,0.012,0.016
46.600,8.38605E0,9.48906E-5,-1.040,1.031,1.418,-1.30579E-2,0.013,0.018
46.700,8.58525E0,7.48314E-5,-0.938,1.264,1.283,-1.17758E-2,0.016,0.016
46.800,8.79450E0,8.44009E-5,-0.767,1.416,0.432,-9.62580E-3,0.018,0.005
46.900,8.92758E0,9.17621E-5,-0.611,1.322,-0.135,-7.67302E-3,0.017,-0.002
47.000,9.19039E0,9.41545E-5,-0.517,1.233,0.118,-6.48952E-3,0.015,0.001
47.100,9.39713E0,8.83576E-5,-0.394,1.367,0.074,-4.95097E-3,0.017,9.315E-4
47.200,9.58378E0,9.78351E-5,-0.243,1.443,-1.344,-3.05737E-3,0.018,-0.017
47.300,9.89932E0,1.05472E-4,-0.064,1.157,-3.294,-8.08725E-4,0.015,-0.041
47.400,1.01939E+1,9.63628E-5,0.019,0.636,-3.962,2.36700E-4,0.008,-0.050
47.500,1.01462E+1,9.63628E-5,0.038,0.196,-2.950,4.73400E-4,0.002,-0.037
47.600,1.01312E+1,1.01884E-4,0.036,0.026,-1.392,4.53675E-4,3.288E-4,-0.017
47.700,1.01253E+1,8.44009E-5,0.036,-0.003,-0.367,4.53675E-4,-3.287E-5,-0.005
47.800,1.01211E+1,8.98298E-5,0.036,0.000,-0.026,4.53675E-4,0.000,-3.288E-4
47.900,1.01178E+1,8.83576E-5,0.036,0.003,0.022,4.53675E-4,3.288E-5,2.740E-4
48.000,1.01471E+1,8.56891E-5,0.036,0.005,0.113,4.53675E-4,6.575E-5,0.001
48.100,1.01010E+1,9.40625E-5,0.038,0.005,0.742,4.73400E-4,6.575E-5,0.009
48.200,1.01713E+1,9.40625E-5,0.038,0.065,1.859,4.73400E-4,8.219E-4,0.023
48.300,1.00868E+1,9.46146E-5,0.038,0.387,2.601,4.73400E-4,0.005,0.033
48.400,1.01462E+1,9.47066E-5,0.075,0.738,2.199,9.46800E-4,0.009,0.028
48.500,1.03864E+1,9.55347E-5,0.232,0.893,1.038,2.91930E-3,0.011,0.013
48.600,1.04978E+1,9.71910E-5,0.286,0.880,0.524,3.58995E-3,0.011,0.007
